filename,sample,group,round2plate,round1index,metadata
16S-D-D6-L6,NA,default,D,6,NA
16S-D-E6-L6,NA,default,D,6,NA
16S-D-F6-L6,NA,default,D,6,NA
16S-D-G6-L6,NA,default,D,6,NA
16S-D-H6-L6,NA,default,D,6,NA
16S-D-A7-L6,NA,default,D,6,NA
16S-D-B7-L6,NA,default,D,6,NA
16S-D-C7-L6,NA,default,D,6,NA
16S-D-D7-L6,NA,default,D,6,NA
16S-D-E7-L6,NA,default,D,6,NA
16S-D-F7-L6,NA,default,D,6,NA
16S-D-G7-L6,NA,default,D,6,NA
16S-D-H7-L6,NA,default,D,6,NA
16S-D-A8-L6,NA,default,D,6,NA
16S-D-B8-L6,NA,default,D,6,NA
16S-D-C8-L6,NA,default,D,6,NA
16S-D-D8-L6,NA,default,D,6,NA
16S-D-E8-L6,NA,default,D,6,NA
16S-D-F8-L6,NA,default,D,6,NA
16S-D-G8-L6,NA,default,D,6,NA
16S-D-H8-L6,NA,default,D,6,NA
16S-D-A9-L6,NA,default,D,6,NA
16S-D-B9-L6,NA,default,D,6,NA
16S-D-C9-L6,NA,default,D,6,NA
16S-D-D9-L6,NA,default,D,6,NA
16S-D-E9-L6,NA,default,D,6,NA
16S-D-F9-L6,NA,default,D,6,NA
16S-D-G9-L6,NA,default,D,6,NA
16S-D-H9-L6,NA,default,D,6,NA
16S-D-A10-L6,NA,default,D,6,NA
16S-D-B10-L6,NA,default,D,6,NA
16S-D-C10-L6,NA,default,D,6,NA
16S-D-D10-L6,NA,default,D,6,NA
16S-D-E10-L6,NA,default,D,6,NA
16S-D-F10-L6,NA,default,D,6,NA
16S-D-G10-L6,NA,default,D,6,NA
16S-D-H10-L6,NA,default,D,6,NA
16S-D-A11-L6,NA,default,D,6,NA
16S-D-B11-L6,NA,default,D,6,NA
16S-D-C11-L6,NA,default,D,6,NA
16S-D-D11-L6,NA,default,D,6,NA
16S-D-E11-L6,NA,default,D,6,NA
16S-D-F11-L6,NA,default,D,6,NA
16S-D-G11-L6,NA,default,D,6,NA
16S-D-H11-L6,NA,default,D,6,NA
16S-D-A12-L6,NA,default,D,6,NA
16S-D-B12-L6,NA,default,D,6,NA
16S-D-C12-L6,NA,default,D,6,NA
16S-D-D12-L6,NA,default,D,6,NA
16S-D-E12-L6,NA,default,D,6,NA
16S-D-F12-L6,NA,default,D,6,NA
16S-D-G12-L6,NA,default,D,6,NA
16S-D-H12-L6,NA,default,D,6,NA
16S-D-A1-L7,NA,default,D,7,NA
16S-D-B1-L7,NA,default,D,7,NA
16S-D-C1-L7,NA,default,D,7,NA
16S-D-D1-L7,NA,default,D,7,NA
16S-D-E1-L7,NA,default,D,7,NA
16S-D-F1-L7,NA,default,D,7,NA
16S-D-G1-L7,NA,default,D,7,NA
16S-D-H1-L7,NA,default,D,7,NA
16S-D-A2-L7,NA,default,D,7,NA
16S-D-B2-L7,NA,default,D,7,NA
16S-D-C2-L7,NA,default,D,7,NA
16S-D-D2-L7,NA,default,D,7,NA
16S-D-E2-L7,NA,default,D,7,NA
16S-D-F2-L7,NA,default,D,7,NA
16S-D-G2-L7,NA,default,D,7,NA
16S-D-H2-L7,NA,default,D,7,NA
16S-D-A3-L7,NA,default,D,7,NA
16S-D-B3-L7,NA,default,D,7,NA
16S-D-C3-L7,NA,default,D,7,NA
16S-D-D3-L7,NA,default,D,7,NA
16S-D-E3-L7,NA,default,D,7,NA
16S-D-F3-L7,NA,default,D,7,NA
16S-D-G3-L7,NA,default,D,7,NA
16S-D-H3-L7,NA,default,D,7,NA
16S-D-A4-L7,NA,default,D,7,NA
16S-D-B4-L7,NA,default,D,7,NA
16S-D-C4-L7,NA,default,D,7,NA
16S-D-D4-L7,NA,default,D,7,NA
16S-D-E4-L7,NA,default,D,7,NA
16S-D-F4-L7,NA,default,D,7,NA
16S-D-G4-L7,NA,default,D,7,NA
16S-D-H4-L7,NA,default,D,7,NA
16S-D-A5-L7,NA,default,D,7,NA
16S-D-B5-L7,NA,default,D,7,NA
16S-D-C5-L7,NA,default,D,7,NA
16S-D-D5-L7,NA,default,D,7,NA
16S-D-E5-L7,NA,default,D,7,NA
16S-D-F5-L7,NA,default,D,7,NA
16S-D-G5-L7,NA,default,D,7,NA
16S-D-H5-L7,NA,default,D,7,NA
16S-D-A6-L7,NA,default,D,7,NA
16S-D-B6-L7,NA,default,D,7,NA
16S-D-C6-L7,NA,default,D,7,NA
16S-D-D6-L7,NA,default,D,7,NA
16S-D-E6-L7,NA,default,D,7,NA
16S-D-F6-L7,NA,default,D,7,NA
16S-D-G6-L7,NA,default,D,7,NA
16S-D-H6-L7,NA,default,D,7,NA
16S-D-A7-L7,NA,default,D,7,NA
16S-D-B7-L7,NA,default,D,7,NA
16S-D-C7-L7,NA,default,D,7,NA
16S-D-D7-L7,NA,default,D,7,NA
16S-D-E7-L7,NA,default,D,7,NA
16S-D-F7-L7,NA,default,D,7,NA
16S-D-G7-L7,NA,default,D,7,NA
16S-D-H7-L7,NA,default,D,7,NA
16S-D-A8-L7,NA,default,D,7,NA
16S-D-B8-L7,NA,default,D,7,NA
16S-D-C8-L7,NA,default,D,7,NA
16S-D-D8-L7,NA,default,D,7,NA
16S-D-E8-L7,NA,default,D,7,NA
16S-D-F8-L7,NA,default,D,7,NA
16S-D-G8-L7,NA,default,D,7,NA
16S-D-H8-L7,NA,default,D,7,NA
16S-D-A9-L7,NA,default,D,7,NA
16S-D-B9-L7,NA,default,D,7,NA
16S-D-C9-L7,NA,default,D,7,NA
16S-D-D9-L7,NA,default,D,7,NA
16S-D-E9-L7,NA,default,D,7,NA
16S-D-F9-L7,NA,default,D,7,NA
16S-D-G9-L7,NA,default,D,7,NA
16S-D-H9-L7,NA,default,D,7,NA
16S-D-A10-L7,NA,default,D,7,NA
16S-D-B10-L7,NA,default,D,7,NA
16S-D-C10-L7,NA,default,D,7,NA
16S-D-D10-L7,NA,default,D,7,NA
16S-D-E10-L7,NA,default,D,7,NA
16S-D-F10-L7,NA,default,D,7,NA
16S-D-G10-L7,NA,default,D,7,NA
16S-D-H10-L7,NA,default,D,7,NA
16S-D-A11-L7,NA,default,D,7,NA
16S-D-B11-L7,NA,default,D,7,NA
16S-D-C11-L7,NA,default,D,7,NA
16S-D-D11-L7,NA,default,D,7,NA
16S-D-E11-L7,NA,default,D,7,NA
16S-D-F11-L7,NA,default,D,7,NA
16S-D-G11-L7,NA,default,D,7,NA
16S-D-H11-L7,NA,default,D,7,NA
16S-D-A12-L7,NA,default,D,7,NA
16S-D-B12-L7,NA,default,D,7,NA
16S-D-C12-L7,NA,default,D,7,NA
16S-D-D12-L7,NA,default,D,7,NA
16S-D-E12-L7,NA,default,D,7,NA
16S-D-F12-L7,NA,default,D,7,NA
16S-D-G12-L7,NA,default,D,7,NA
16S-D-H12-L7,NA,default,D,7,NA
