sample alphaStat value
X16S-B-C3-L6_e0026-B-8-C3 ACE 47
X16S-B-C3-L6_e0026-B-8-C3 se.ACE 2.2878029970238893
X16S-B-C3-L6_e0026-B-8-C3 Shannon 2.5326266798377404
X16S-B-C3-L6_e0026-B-8-C3 Simpson 0.8460129424172903
X16S-B-C3-L6_e0026-B-8-C3 InvSimpson 6.49405226450852
X16S-B-C3-L6_e0026-B-8-C3 Fisher 5.067076083353853
X16S-B-C3-L6_e0026-B-8-C3 ShannonEffectiveSpecies 12.586523522197327
X16S-B-C3-L7_e0026-mix-C3 Observed 179
X16S-B-C3-L7_e0026-mix-C3 Chao1 179.25
X16S-B-C3-L7_e0026-mix-C3 se.chao1 0.7364943620001578
X16S-B-C3-L7_e0026-mix-C3 ACE 179.56773292265228
X16S-B-C3-L7_e0026-mix-C3 se.ACE 4.961689408352604
X16S-B-C3-L7_e0026-mix-C3 Shannon 3.4194152260995216
X16S-B-C3-L7_e0026-mix-C3 Simpson 0.9256157139750617
X16S-B-C3-L7_e0026-mix-C3 InvSimpson 13.443699650013938
X16S-B-C3-L7_e0026-mix-C3 Fisher 21.61284078442304
X16S-B-C3-L7_e0026-mix-C3 ShannonEffectiveSpecies 30.55154405074078
X16S-B-C4-L3_e0026-A-0-C4 Observed 156
X16S-B-C4-L3_e0026-A-0-C4 Chao1 156.25
X16S-B-C4-L3_e0026-A-0-C4 se.chao1 0.7364399160827718
X16S-B-C4-L3_e0026-A-0-C4 ACE 156.5552470916548
X16S-B-C4-L3_e0026-A-0-C4 se.ACE 4.5212855461458545
X16S-B-C4-L3_e0026-A-0-C4 Shannon 3.295716488395906
X16S-B-C4-L3_e0026-A-0-C4 Simpson 0.9258749553367289
X16S-B-C4-L3_e0026-A-0-C4 InvSimpson 13.490716997780087
X16S-B-C4-L3_e0026-A-0-C4 Fisher 19.25578961623556
X16S-B-C4-L3_e0026-A-0-C4 ShannonEffectiveSpecies 26.996750000190104
X16S-B-C4-L4_e0026-B-0-C4 Observed 106
X16S-B-C4-L4_e0026-B-0-C4 Chao1 106
X16S-B-C4-L4_e0026-B-0-C4 se.chao1 -0
X16S-B-C4-L4_e0026-B-0-C4 ACE 106
X16S-B-C4-L4_e0026-B-0-C4 se.ACE 3.009419175453115
X16S-B-C4-L4_e0026-B-0-C4 Shannon 3.6060168089390334
X16S-B-C4-L4_e0026-B-0-C4 Simpson 0.9471880286111644
X16S-B-C4-L4_e0026-B-0-C4 InvSimpson 18.93510076791791
X16S-B-C4-L4_e0026-B-0-C4 Fisher 12.85409524492255
X16S-B-C4-L4_e0026-B-0-C4 ShannonEffectiveSpecies 36.819102822928365
X16S-B-C4-L5_e0026-A-8-C4 Observed 72
X16S-B-C4-L5_e0026-A-8-C4 Chao1 72
X16S-B-C4-L5_e0026-A-8-C4 se.chao1 0.49651563699220774
X16S-B-C4-L5_e0026-A-8-C4 ACE 72.19148936170212
X16S-B-C4-L5_e0026-A-8-C4 se.ACE 2.728145362946424
X16S-B-C4-L5_e0026-A-8-C4 Shannon 2.900518029959573
X16S-B-C4-L5_e0026-A-8-C4 Simpson 0.9080792930427543
X16S-B-C4-L5_e0026-A-8-C4 InvSimpson 10.878941569336726
X16S-B-C4-L5_e0026-A-8-C4 Fisher 8.029268858851488
X16S-B-C4-L5_e0026-A-8-C4 ShannonEffectiveSpecies 18.18356256021695
X16S-B-C4-L6_e0026-B-8-C4 Observed 41
X16S-B-C4-L6_e0026-B-8-C4 Chao1 41
X16S-B-C4-L6_e0026-B-8-C4 se.chao1 -0
X16S-B-C4-L6_e0026-B-8-C4 ACE 41
X16S-B-C4-L6_e0026-B-8-C4 se.ACE 1.6674794765987522
X16S-B-C4-L6_e0026-B-8-C4 Shannon 2.2269795012353564
X16S-B-C4-L6_e0026-B-8-C4 Simpson 0.8044800086694983
X16S-B-C4-L6_e0026-B-8-C4 InvSimpson 5.114566511562633
X16S-B-C4-L6_e0026-B-8-C4 Fisher 4.285942945161751
X16S-B-C4-L6_e0026-B-8-C4 ShannonEffectiveSpecies 9.271818226056808
X16S-B-C4-L7_e0026-mix-C4 Observed 167
X16S-B-C4-L7_e0026-mix-C4 Chao1 167.33333333333334
X16S-B-C4-L7_e0026-mix-C4 se.chao1 0.9256588075668956
X16S-B-C4-L7_e0026-mix-C4 ACE 167.39481061103226
X16S-B-C4-L7_e0026-mix-C4 se.ACE 4.707030110585206
X16S-B-C4-L7_e0026-mix-C4 Shannon 3.637440465156887
X16S-B-C4-L7_e0026-mix-C4 Simpson 0.9462911238518
X16S-B-C4-L7_e0026-mix-C4 InvSimpson 18.6188963857795
X16S-B-C4-L7_e0026-mix-C4 Fisher 20.105222683698194
X16S-B-C4-L7_e0026-mix-C4 ShannonEffectiveSpecies 37.994464009650706
X16S-B-C5-L3_e0026-A-0-C5 Observed 136
X16S-B-C5-L3_e0026-A-0-C5 Chao1 137
X16S-B-C5-L3_e0026-A-0-C5 se.chao1 1.8167241447189681
X16S-B-C5-L3_e0026-A-0-C5 ACE 136.7734282178218
X16S-B-C5-L3_e0026-A-0-C5 se.ACE 5.219200849430719
X16S-B-C5-L3_e0026-A-0-C5 Shannon 3.8799212170788735
X16S-B-C5-L3_e0026-A-0-C5 Simpson 0.965220509527658
X16S-B-C5-L3_e0026-A-0-C5 InvSimpson 28.752577637537236
X16S-B-C5-L3_e0026-A-0-C5 Fisher 20.97073876673051
X16S-B-C5-L3_e0026-A-0-C5 ShannonEffectiveSpecies 48.42040022050312
X16S-B-C5-L4_e0026-B-0-C5 Observed 136
X16S-B-C5-L4_e0026-B-0-C5 Chao1 136.75
X16S-B-C5-L4_e0026-B-0-C5 se.chao1 1.4230354855534784
X16S-B-C5-L4_e0026-B-0-C5 ACE 136.92820069204151
X16S-B-C5-L4_e0026-B-0-C5 se.ACE 4.328938530636229
X16S-B-C5-L4_e0026-B-0-C5 Shannon 3.2529861215578824
X16S-B-C5-L4_e0026-B-0-C5 Simpson 0.9226076758162244
X16S-B-C5-L4_e0026-B-0-C5 InvSimpson 12.921178043773471
X16S-B-C5-L4_e0026-B-0-C5 Fisher 16.322695692459387
X16S-B-C5-L4_e0026-B-0-C5 ShannonEffectiveSpecies 25.86746810696785
X16S-B-C5-L5_e0026-A-8-C5 Observed 93
X16S-B-C5-L5_e0026-A-8-C5 Chao1 93
X16S-B-C5-L5_e0026-A-8-C5 se.chao1 -0
X16S-B-C5-L5_e0026-A-8-C5 ACE 93
X16S-B-C5-L5_e0026-A-8-C5 se.ACE 3.72726080631334
X16S-B-C5-L5_e0026-A-8-C5 Shannon 2.992049925255102
X16S-B-C5-L5_e0026-A-8-C5 Simpson 0.9138067367959706
X16S-B-C5-L5_e0026-A-8-C5 InvSimpson 11.601834793432577
X16S-B-C5-L5_e0026-A-8-C5 Fisher 10.701694252031114
X16S-B-C5-L5_e0026-A-8-C5 ShannonEffectiveSpecies 19.926488464626946
X16S-B-C5-L6_e0026-B-8-C5 Observed 106
X16S-B-C5-L6_e0026-B-8-C5 Chao1 106.33333333333333
X16S-B-C5-L6_e0026-B-8-C5 se.chao1 0.9252929451411341
X16S-B-C5-L6_e0026-B-8-C5 ACE 106.7083989652199
X16S-B-C5-L6_e0026-B-8-C5 se.ACE 3.703864356053371
X16S-B-C5-L6_e0026-B-8-C5 Shannon 3.156647301768355
X16S-B-C5-L6_e0026-B-8-C5 Simpson 0.9162353755129867
X16S-B-C5-L6_e0026-B-8-C5 InvSimpson 11.938213847720858
X16S-B-C5-L6_e0026-B-8-C5 Fisher 12.579539172126228
X16S-B-C5-L6_e0026-B-8-C5 ShannonEffectiveSpecies 23.491703159502492
X16S-B-C5-L7_e0026-mix-C5 Observed 136
X16S-B-C5-L7_e0026-mix-C5 Chao1 136.66666666666666
X16S-B-C5-L7_e0026-mix-C5 se.chao1 1.1466727122753546
X16S-B-C5-L7_e0026-mix-C5 ACE 137.83817260094233
X16S-B-C5-L7_e0026-mix-C5 se.ACE 4.905752380930393
X16S-B-C5-L7_e0026-mix-C5 Shannon 3.3910176749782464
X16S-B-C5-L7_e0026-mix-C5 Simpson 0.9448808857583344
X16S-B-C5-L7_e0026-mix-C5 InvSimpson 18.142526667166248
X16S-B-C5-L7_e0026-mix-C5 Fisher 15.696596402604047
X16S-B-C5-L7_e0026-mix-C5 ShannonEffectiveSpecies 29.69615793486783
X16S-B-C6-L3_e0026-A-0-C6 Observed 181
X16S-B-C6-L3_e0026-A-0-C6 Chao1 182.2
X16S-B-C6-L3_e0026-A-0-C6 se.chao1 1.8406933261589156
X16S-B-C6-L3_e0026-A-0-C6 ACE 182.50288419461353
X16S-B-C6-L3_e0026-A-0-C6 se.ACE 4.9810647558954555
X16S-B-C6-L3_e0026-A-0-C6 Shannon 3.7702762122483326
X16S-B-C6-L3_e0026-A-0-C6 Simpson 0.9569420564056461
X16S-B-C6-L3_e0026-A-0-C6 InvSimpson 23.224518323980742
X16S-B-C6-L3_e0026-A-0-C6 Fisher 22.819727244152027
X16S-B-C6-L3_e0026-A-0-C6 ShannonEffectiveSpecies 43.392048596047225
X16S-B-C6-L4_e0026-B-0-C6 Observed 132
X16S-B-C6-L4_e0026-B-0-C6 Chao1 132
X16S-B-C6-L4_e0026-B-0-C6 se.chao1 0.49810245994781094
X16S-B-C6-L4_e0026-B-0-C6 ACE 132.17037037037036
X16S-B-C6-L4_e0026-B-0-C6 se.ACE 4.323916206971321
X16S-B-C6-L4_e0026-B-0-C6 Shannon 3.1729505508414126
X16S-B-C6-L4_e0026-B-0-C6 Simpson 0.9283584239920348
X16S-B-C6-L4_e0026-B-0-C6 InvSimpson 13.958375230171086
X16S-B-C6-L4_e0026-B-0-C6 Fisher 15.393136273803584
X16S-B-C6-L4_e0026-B-0-C6 ShannonEffectiveSpecies 23.877833282433183
X16S-B-C6-L5_e0026-A-8-C6 Observed 95
X16S-B-C6-L5_e0026-A-8-C6 Chao1 95
X16S-B-C6-L5_e0026-A-8-C6 se.chao1 0.16578715305161335
X16S-B-C6-L5_e0026-A-8-C6 ACE 95.24074074074073
X16S-B-C6-L5_e0026-A-8-C6 se.ACE 3.2852443019887243
X16S-B-C6-L5_e0026-A-8-C6 Shannon 3.2063254678560935
X16S-B-C6-L5_e0026-A-8-C6 Simpson 0.9295304432056593
X16S-B-C6-L5_e0026-A-8-C6 InvSimpson 14.190524894578417
X16S-B-C6-L5_e0026-A-8-C6 Fisher 10.79290545777
X16S-B-C6-L5_e0026-A-8-C6 ShannonEffectiveSpecies 24.688201756969203
X16S-B-C6-L6_e0026-B-8-C6 Observed 60
X16S-B-C6-L6_e0026-B-8-C6 Chao1 60.5
X16S-B-C6-L6_e0026-B-8-C6 se.chao1 1.2954545454545454
X16S-B-C6-L6_e0026-B-8-C6 ACE 61.50754422476587
X16S-B-C6-L6_e0026-B-8-C6 se.ACE 2.557940174166923
X16S-B-C6-L6_e0026-B-8-C6 Shannon 2.549203923091507
X16S-B-C6-L6_e0026-B-8-C6 Simpson 0.8479631455607886
X16S-B-C6-L6_e0026-B-8-C6 InvSimpson 6.577352601042057
X16S-B-C6-L6_e0026-B-8-C6 Fisher 6.4478517809168485
X16S-B-C6-L6_e0026-B-8-C6 ShannonEffectiveSpecies 12.796912400177336
X16S-B-C6-L7_e0026-mix-C6 Observed 142
X16S-B-C6-L7_e0026-mix-C6 Chao1 142.25
X16S-B-C6-L7_e0026-mix-C6 se.chao1 0.7363981522087422
X16S-B-C6-L7_e0026-mix-C6 ACE 142.614793018968
X16S-B-C6-L7_e0026-mix-C6 se.ACE 4.699623536557491
X16S-B-C6-L7_e0026-mix-C6 Shannon 3.047073318592037
X16S-B-C6-L7_e0026-mix-C6 Simpson 0.9030979483270696
X16S-B-C6-L7_e0026-mix-C6 InvSimpson 10.319698940691776
X16S-B-C6-L7_e0026-mix-C6 Fisher 15.879985579909778
X16S-B-C6-L7_e0026-mix-C6 ShannonEffectiveSpecies 21.053636879801598
X16S-B-C7-L3_e0026-A-0-C7 Observed 253
X16S-B-C7-L3_e0026-A-0-C7 Chao1 253.27272727272728
X16S-B-C7-L3_e0026-A-0-C7 se.chao1 0.6585822101746404
X16S-B-C7-L3_e0026-A-0-C7 ACE 253.8884470562177
X16S-B-C7-L3_e0026-A-0-C7 se.ACE 7.036171899414241
X16S-B-C7-L3_e0026-A-0-C7 Shannon 3.952850173231025
X16S-B-C7-L3_e0026-A-0-C7 Simpson 0.9517280100360744
X16S-B-C7-L3_e0026-A-0-C7 InvSimpson 20.715947296710087
X16S-B-C7-L3_e0026-A-0-C7 Fisher 33.67661073040452
X16S-B-C7-L3_e0026-A-0-C7 ShannonEffectiveSpecies 52.0836027758336
X16S-B-C7-L4_e0026-B-0-C7 Observed 134
X16S-B-C7-L4_e0026-B-0-C7 Chao1 137
X16S-B-C7-L4_e0026-B-0-C7 se.chao1 4.177843889142316
X16S-B-C7-L4_e0026-B-0-C7 ACE 135.7224478959246
X16S-B-C7-L4_e0026-B-0-C7 se.ACE 4.039897200611715
X16S-B-C7-L4_e0026-B-0-C7 Shannon 3.4428977120186364
X16S-B-C7-L4_e0026-B-0-C7 Simpson 0.9437895969999848
X16S-B-C7-L4_e0026-B-0-C7 InvSimpson 17.7903012010024
X16S-B-C7-L4_e0026-B-0-C7 Fisher 16.187619567379105
X16S-B-C7-L4_e0026-B-0-C7 ShannonEffectiveSpecies 31.277460052690838
X16S-B-C7-L5_e0026-A-8-C7 Observed 96
X16S-B-C7-L5_e0026-A-8-C7 Chao1 96
X16S-B-C7-L5_e0026-A-8-C7 se.chao1 0.1243472540240971
X16S-B-C7-L5_e0026-A-8-C7 ACE 96.27050542746417
X16S-B-C7-L5_e0026-A-8-C7 se.ACE 4.019137700949458
X16S-B-C7-L5_e0026-A-8-C7 Shannon 2.585343989919917
X16S-B-C7-L5_e0026-A-8-C7 Simpson 0.8447610952305686
X16S-B-C7-L5_e0026-A-8-C7 InvSimpson 6.4416841994939995
X16S-B-C7-L5_e0026-A-8-C7 Fisher 10.9775864392541
X16S-B-C7-L5_e0026-A-8-C7 ShannonEffectiveSpecies 13.267852312526223
X16S-B-C7-L6_e0026-B-8-C7 Observed 100
X16S-B-C7-L6_e0026-B-8-C7 Chao1 106
X16S-B-C7-L6_e0026-B-8-C7 se.chao1 7.37537974717874
X16S-B-C7-L6_e0026-B-8-C7 ACE 101.42774982027318
X16S-B-C7-L6_e0026-B-8-C7 se.ACE 4.161598550224471
X16S-B-C7-L6_e0026-B-8-C7 Shannon 2.9797534745481036
X16S-B-C7-L6_e0026-B-8-C7 Simpson 0.9123680388806156
X16S-B-C7-L6_e0026-B-8-C7 InvSimpson 11.4113616450699
X16S-B-C7-L6_e0026-B-8-C7 Fisher 11.698015999879201
X16S-B-C7-L6_e0026-B-8-C7 ShannonEffectiveSpecies 19.682963695079582
X16S-B-C7-L7_e0026-mix-C7 Observed 203
X16S-B-C7-L7_e0026-mix-C7 Chao1 208
X16S-B-C7-L7_e0026-mix-C7 se.chao1 5.539678166467271
X16S-B-C7-L7_e0026-mix-C7 ACE 205.16061093947175
X16S-B-C7-L7_e0026-mix-C7 se.ACE 5.5819361837341015
X16S-B-C7-L7_e0026-mix-C7 Shannon 3.41894780014172
X16S-B-C7-L7_e0026-mix-C7 Simpson 0.9163439608648967
X16S-B-C7-L7_e0026-mix-C7 InvSimpson 11.95370962262526
X16S-B-C7-L7_e0026-mix-C7 Fisher 24.747907754020087
X16S-B-C7-L7_e0026-mix-C7 ShannonEffectiveSpecies 30.537266803038587
X16S-B-C8-L3_e0026-A-0-C8 Observed 162
X16S-B-C8-L3_e0026-A-0-C8 Chao1 162
X16S-B-C8-L3_e0026-A-0-C8 se.chao1 0.08307573354132575
X16S-B-C8-L3_e0026-A-0-C8 ACE 162.23500106959514
X16S-B-C8-L3_e0026-A-0-C8 se.ACE 5.106769867692595
X16S-B-C8-L3_e0026-A-0-C8 Shannon 3.642487550060342
X16S-B-C8-L3_e0026-A-0-C8 Simpson 0.9484622024202182
X16S-B-C8-L3_e0026-A-0-C8 InvSimpson 19.403235042242052
X16S-B-C8-L3_e0026-A-0-C8 Fisher 21.456929670472196
X16S-B-C8-L3_e0026-A-0-C8 ShannonEffectiveSpecies 38.18671002826672
X16S-B-C8-L4_e0026-B-0-C8 Observed 70
X16S-B-C8-L4_e0026-B-0-C8 Chao1 70
X16S-B-C8-L4_e0026-B-0-C8 se.chao1 -0
X16S-B-C8-L4_e0026-B-0-C8 ACE 70
X16S-B-C8-L4_e0026-B-0-C8 se.ACE 2.3421601750764798
X16S-B-C8-L4_e0026-B-0-C8 Shannon 2.738627919342504
X16S-B-C8-L4_e0026-B-0-C8 Simpson 0.8703156040785925
X16S-B-C8-L4_e0026-B-0-C8 InvSimpson 7.711027937439976
X16S-B-C8-L4_e0026-B-0-C8 Fisher 8.34815333176667
X16S-B-C8-L4_e0026-B-0-C8 ShannonEffectiveSpecies 15.465750274921584
X16S-B-C8-L5_e0026-A-8-C8 Observed 81
X16S-B-C8-L5_e0026-A-8-C8 Chao1 81
X16S-B-C8-L5_e0026-A-8-C8 se.chao1 0.16563466499998442
X16S-B-C8-L5_e0026-A-8-C8 ACE 81.34612754399313
X16S-B-C8-L5_e0026-A-8-C8 se.ACE 3.729458572513596
X16S-B-C8-L5_e0026-A-8-C8 Shannon 3.289340453316574
X16S-B-C8-L5_e0026-A-8-C8 Simpson 0.9411570493191515
X16S-B-C8-L5_e0026-A-8-C8 InvSimpson 16.99438910573646
X16S-B-C8-L5_e0026-A-8-C8 Fisher 9.616016132077956
X16S-B-C8-L5_e0026-A-8-C8 ShannonEffectiveSpecies 26.8251653712647
X16S-B-C8-L6_e0026-B-8-C8 Observed 58
X16S-B-C8-L6_e0026-B-8-C8 Chao1 58
X16S-B-C8-L6_e0026-B-8-C8 se.chao1 -0
X16S-B-C8-L6_e0026-B-8-C8 ACE 58
X16S-B-C8-L6_e0026-B-8-C8 se.ACE 1.9298025627080306
X16S-B-C8-L6_e0026-B-8-C8 Shannon 2.780539172399726
X16S-B-C8-L6_e0026-B-8-C8 Simpson 0.8804210367011082
X16S-B-C8-L6_e0026-B-8-C8 InvSimpson 8.362674942251042
X16S-B-C8-L6_e0026-B-8-C8 Fisher 6.539191821866418
X16S-B-C8-L6_e0026-B-8-C8 ShannonEffectiveSpecies 16.12771422260959
X16S-B-C8-L7_e0026-mix-C8 Observed 38
X16S-B-C8-L7_e0026-mix-C8 Chao1 38
X16S-B-C8-L7_e0026-mix-C8 se.chao1 -0
X16S-B-C8-L7_e0026-mix-C8 ACE 38
X16S-B-C8-L7_e0026-mix-C8 se.ACE 1.8918106058538346
X16S-B-C8-L7_e0026-mix-C8 Shannon 2.50215445456472
X16S-B-C8-L7_e0026-mix-C8 Simpson 0.8883733094618056
X16S-B-C8-L7_e0026-mix-C8 InvSimpson 8.958430955702639
X16S-B-C8-L7_e0026-mix-C8 Fisher 3.7430125253922393
X16S-B-C8-L7_e0026-mix-C8 ShannonEffectiveSpecies 12.208768884328054
X16S-B-C9-L3_e0026-A-0-C9 Observed 228
X16S-B-C9-L3_e0026-A-0-C9 Chao1 228
X16S-B-C9-L3_e0026-A-0-C9 se.chao1 0.06236278797938241
X16S-B-C9-L3_e0026-A-0-C9 ACE 228.22262193279852
X16S-B-C9-L3_e0026-A-0-C9 se.ACE 6.445826242493516
X16S-B-C9-L3_e0026-A-0-C9 Shannon 3.6417328218796015
X16S-B-C9-L3_e0026-A-0-C9 Simpson 0.9373239978325967
X16S-B-C9-L3_e0026-A-0-C9 InvSimpson 15.955069969668257
X16S-B-C9-L3_e0026-A-0-C9 Fisher 29.43795929044876
X16S-B-C9-L3_e0026-A-0-C9 ShannonEffectiveSpecies 38.15790031519731
X16S-B-C9-L4_e0026-B-0-C9 Observed 52
X16S-B-C9-L4_e0026-B-0-C9 Chao1 52
X16S-B-C9-L4_e0026-B-0-C9 se.chao1 0.49516896883014355
X16S-B-C9-L4_e0026-B-0-C9 ACE 52.35037037037037
X16S-B-C9-L4_e0026-B-0-C9 se.ACE 2.088835240571159
X16S-B-C9-L4_e0026-B-0-C9 Shannon 2.434448311229279
X16S-B-C9-L4_e0026-B-0-C9 Simpson 0.8296484166424153
X16S-B-C9-L4_e0026-B-0-C9 InvSimpson 5.870212535101018
X16S-B-C9-L4_e0026-B-0-C9 Fisher 5.703682032827358
X16S-B-C9-L4_e0026-B-0-C9 ShannonEffectiveSpecies 11.409522471316901
X16S-B-C9-L5_e0026-A-8-C9 Observed 142
X16S-B-C9-L5_e0026-A-8-C9 Chao1 142
X16S-B-C9-L5_e0026-A-8-C9 se.chao1 -0
X16S-B-C9-L5_e0026-A-8-C9 ACE 142
X16S-B-C9-L5_e0026-A-8-C9 se.ACE 4.14525012412391
X16S-B-C9-L5_e0026-A-8-C9 Shannon 3.5480413758088614
X16S-B-C9-L5_e0026-A-8-C9 Simpson 0.9486047499136191
X16S-B-C9-L5_e0026-A-8-C9 InvSimpson 19.45705095936457
X16S-B-C9-L5_e0026-A-8-C9 Fisher 16.81176963790148
X16S-B-C9-L5_e0026-A-8-C9 ShannonEffectiveSpecies 34.745198013798365
X16S-B-C9-L6_e0026-B-8-C9 Observed 23
X16S-B-C9-L6_e0026-B-8-C9 Chao1 23
X16S-B-C9-L6_e0026-B-8-C9 se.chao1 -0
X16S-B-C9-L6_e0026-B-8-C9 ACE 23
X16S-B-C9-L6_e0026-B-8-C9 se.ACE 1.8177865182927715
X16S-B-C9-L6_e0026-B-8-C9 Shannon 1.3454402504343128
X16S-B-C9-L6_e0026-B-8-C9 Simpson 0.5327180396218192
X16S-B-C9-L6_e0026-B-8-C9 InvSimpson 2.1400355348421316
X16S-B-C9-L6_e0026-B-8-C9 Fisher 2.224472984602713
X16S-B-C9-L6_e0026-B-8-C9 ShannonEffectiveSpecies 3.83987667590552
X16S-B-C9-L7_e0026-mix-C9 Observed 48
X16S-B-C9-L7_e0026-mix-C9 Chao1 48
X16S-B-C9-L7_e0026-mix-C9 se.chao1 -0
X16S-B-C9-L7_e0026-mix-C9 ACE 48
X16S-B-C9-L7_e0026-mix-C9 se.ACE 1.6770509831248424
X16S-B-C9-L7_e0026-mix-C9 Shannon 2.5978798932571996
X16S-B-C9-L7_e0026-mix-C9 Simpson 0.8932888394916253
X16S-B-C9-L7_e0026-mix-C9 InvSimpson 9.37109103898762
X16S-B-C9-L7_e0026-mix-C9 Fisher 4.783775442036057
X16S-B-C9-L7_e0026-mix-C9 ShannonEffectiveSpecies 13.435223710596743
X16S-B-D1-L3_e0026-A-0-D1 Observed 61
X16S-B-D1-L3_e0026-A-0-D1 Chao1 61
X16S-B-D1-L3_e0026-A-0-D1 se.chao1 -0
X16S-B-D1-L3_e0026-A-0-D1 ACE 61
X16S-B-D1-L3_e0026-A-0-D1 se.ACE 2.7698612144908963
X16S-B-D1-L3_e0026-A-0-D1 Shannon 2.87141616031777
X16S-B-D1-L3_e0026-A-0-D1 Simpson 0.9102617425589086
X16S-B-D1-L3_e0026-A-0-D1 InvSimpson 11.143519258287903
X16S-B-D1-L3_e0026-A-0-D1 Fisher 6.467236568148581
X16S-B-D1-L3_e0026-A-0-D1 ShannonEffectiveSpecies 17.662012739095815
X16S-B-D1-L4_e0026-B-0-D1 Observed 66
X16S-B-D1-L4_e0026-B-0-D1 Chao1 66
X16S-B-D1-L4_e0026-B-0-D1 se.chao1 0.24809883172443659
X16S-B-D1-L4_e0026-B-0-D1 ACE 66.37993050338092
X16S-B-D1-L4_e0026-B-0-D1 se.ACE 2.7588102672224726
X16S-B-D1-L4_e0026-B-0-D1 Shannon 3.0490695937984804
X16S-B-D1-L4_e0026-B-0-D1 Simpson 0.9223339416966754
X16S-B-D1-L4_e0026-B-0-D1 InvSimpson 12.875637335610643
X16S-B-D1-L4_e0026-B-0-D1 Fisher 8.320512410235015
X16S-B-D1-L4_e0026-B-0-D1 ShannonEffectiveSpecies 21.095707711618022
X16S-B-D1-L5_e0026-A-8-D1 Observed 69
X16S-B-D1-L5_e0026-A-8-D1 Chao1 69
X16S-B-D1-L5_e0026-A-8-D1 se.chao1 -0
X16S-B-D1-L5_e0026-A-8-D1 ACE 69
X16S-B-D1-L5_e0026-A-8-D1 se.ACE 3.2481879006118413
X16S-B-D1-L5_e0026-A-8-D1 Shannon 2.7830634214640573
X16S-B-D1-L5_e0026-A-8-D1 Simpson 0.8933013088690084
X16S-B-D1-L5_e0026-A-8-D1 InvSimpson 9.372186194602163
X16S-B-D1-L5_e0026-A-8-D1 Fisher 7.715597452623108
X16S-B-D1-L5_e0026-A-8-D1 ShannonEffectiveSpecies 16.168476014959968
X16S-B-D1-L6_e0026-B-8-D1 Observed 56
X16S-B-D1-L6_e0026-B-8-D1 Chao1 56
X16S-B-D1-L6_e0026-B-8-D1 se.chao1 -0
X16S-B-D1-L6_e0026-B-8-D1 ACE 56
X16S-B-D1-L6_e0026-B-8-D1 se.ACE 2.6186146828319083
X16S-B-D1-L6_e0026-B-8-D1 Shannon 2.8539431800902837
X16S-B-D1-L6_e0026-B-8-D1 Simpson 0.8982618446732491
X16S-B-D1-L6_e0026-B-8-D1 InvSimpson 9.829154035556419
X16S-B-D1-L6_e0026-B-8-D1 Fisher 6.083766350572588
X16S-B-D1-L6_e0026-B-8-D1 ShannonEffectiveSpecies 17.356085255557332
X16S-B-D1-L7_e0026-mix-D1 Observed 129
X16S-B-D1-L7_e0026-mix-D1 Chao1 129
X16S-B-D1-L7_e0026-mix-D1 se.chao1 -0
X16S-B-D1-L7_e0026-mix-D1 ACE 129
X16S-B-D1-L7_e0026-mix-D1 se.ACE 3.8418341872705306
X16S-B-D1-L7_e0026-mix-D1 Shannon 3.101245067137314
X16S-B-D1-L7_e0026-mix-D1 Simpson 0.9037446298840606
X16S-B-D1-L7_e0026-mix-D1 InvSimpson 10.389030750133752
X16S-B-D1-L7_e0026-mix-D1 Fisher 14.968848720844555
X16S-B-D1-L7_e0026-mix-D1 ShannonEffectiveSpecies 22.225606433785966
X16S-B-D10-L3_e0026-A-0-D10 Observed 182
X16S-B-D10-L3_e0026-A-0-D10 Chao1 185.33333333333334
X16S-B-D10-L3_e0026-A-0-D10 se.chao1 4.126992705277405
X16S-B-D10-L3_e0026-A-0-D10 ACE 183.3553265644612
X16S-B-D10-L3_e0026-A-0-D10 se.ACE 5.79452492577891
X16S-B-D10-L3_e0026-A-0-D10 Shannon 3.896443342038388
X16S-B-D10-L3_e0026-A-0-D10 Simpson 0.965803869728998
X16S-B-D10-L3_e0026-A-0-D10 InvSimpson 29.24307493494346
X16S-B-D10-L3_e0026-A-0-D10 Fisher 23.866434975414748
X16S-B-D10-L3_e0026-A-0-D10 ShannonEffectiveSpecies 49.22705358742219
X16S-B-D10-L4_e0026-B-0-D10 Observed 195
X16S-B-D10-L4_e0026-B-0-D10 Chao1 196.875
X16S-B-D10-L4_e0026-B-0-D10 se.chao1 2.256894508757712
X16S-B-D10-L4_e0026-B-0-D10 ACE 197.97077839269014
X16S-B-D10-L4_e0026-B-0-D10 se.ACE 5.180674005028138
X16S-B-D10-L4_e0026-B-0-D10 Shannon 3.9728926980452828
X16S-B-D10-L4_e0026-B-0-D10 Simpson 0.9636130389460664
X16S-B-D10-L4_e0026-B-0-D10 InvSimpson 27.48237201006639
X16S-B-D10-L4_e0026-B-0-D10 Fisher 25.711673969985753
X16S-B-D10-L4_e0026-B-0-D10 ShannonEffectiveSpecies 53.13802098175333
X16S-B-D10-L5_e0026-A-8-D10 Observed 89
X16S-B-D10-L5_e0026-A-8-D10 Chao1 89
X16S-B-D10-L5_e0026-A-8-D10 se.chao1 -0
X16S-B-D10-L5_e0026-A-8-D10 ACE 89
X16S-B-D10-L5_e0026-A-8-D10 se.ACE 2.698314080385101
